filter_no,date,permeability_raw,maintenance_type,is_mid_maintenance,is_big_maintenance,missing_before_interpolation,permeability_interp,is_outlier_corrected,permeability_clean,permeability_ma7,local_decline_7d,permeability_ma15,local_decline_15d,permeability_ma30,local_decline_30d,cum_mid_maintenance,cum_big_maintenance,day_index,recent_mid_maintenance,recent_big_maintenance,season_sin,season_cos
A1,2024-07-25,111.809485168007,,0,0,0,111.809485168007,0,111.809485168007,110.57908466271456,1.747941698659657,104.63499661892837,0.7063514053571651,102.3420645965041,0.3967995784030596,2,0,113.0,1,0,0.9307239310379795,-0.36572252349726897
A1,2024-07-26,108.11125349208275,,0,0,0,108.11125349208275,0,108.11125349208275,110.9729110032741,0.3938263405595442,105.13436144638649,0.4993648274581299,102.55607630460473,0.2140117081006366,2,0,114.0,1,0,0.9242907221930933,-0.3816892202666588
A1,2024-07-27,114.85184698564726,,0,0,0,114.85184698564726,0,114.85184698564726,111.50388272423193,0.5309717209578224,106.38989185590863,1.2555304095221336,103.03686743564523,0.48079113104050414,2,0,115.0,0,0,0.9175836260593937,-0.39754281428255595
A1,2024-07-28,109.541798461587,,0,0,0,109.541798461587,0,109.541798461587,111.23761475778035,-0.26626796645157114,107.15255410444412,0.762662248535499,103.34496050081432,0.30809306516906504,2,0,116.0,0,0,0.9106046300942162,-0.4132786077829042
A1,2024-07-29,102.21089718193404,,0,0,0,102.21089718193404,1,109.61488834058243,110.9735042200597,-0.26411053772065224,107.71580580817222,0.5632517037281001,103.60302030426743,0.25805980345312635,2,0,117.0,0,0,0.9033558023246845,-0.4288919379124835
A1,2024-07-30,110.80884284736476,,0,0,0,110.80884284736476,0,110.80884284736476,110.88641583139295,-0.08708838866674894,108.7252901897024,1.009484381530181,103.96668015589209,0.36365985162465125,2,0,118.0,0,0,0.895839290734909,-0.4443781781046132
A1,2024-07-31,110.36433470075926,,0,0,0,110.36433470075926,0,110.36433470075926,110.72892142800436,-0.15749440338860513,109.04581799483377,0.3205278051313674,104.31782627908842,0.35114612319633665,2,0,119.0,0,0,0.8880573226294932,-0.45973273945210397
A1,2024-08-01,111.415244714702,,0,0,0,111.415244714702,0,111.415244714702,110.67260136324649,-0.05632006475785748,109.88904636394112,0.843228369107346,104.71392077950328,0.3960945004148608,2,0,120.0,0,0,0.8800122039735357,-0.47495107206704995
A1,2024-08-02,110.0578988773735,,0,0,0,110.0578988773735,0,110.0578988773735,110.95069356114517,0.2780921978986787,110.58798007060672,0.6989337066656067,105.032376273101,0.31845549359770425,2,0,121.0,0,0,0.8717063187093218,-0.4900286664290592
A1,2024-08-03,110.84958575435499,,0,0,0,110.84958575435499,0,110.84958575435499,110.37894195667484,-0.5717516044703237,110.95432118035266,0.3663411097459364,105.37505373001318,0.3426774569121903,2,0,122.0,0,0,0.8631421280499114,-0.5049610547215204
A1,2024-08-04,107.28217751460176,,0,0,0,107.28217751460176,0,107.28217751460176,110.05613896424839,-0.32280299242646443,110.69746335206328,-0.2568578282893829,105.53815735124408,0.16310362123090602,2,0,123.0,0,0,0.854322169749827,-0.5197438121555155
A1,2024-08-05,110.335119026581,,0,0,0,110.335119026581,0,110.335119026581,110.15902906224817,0.10289009799979608,110.62609300538548,-0.07137034667780047,105.87579539913303,0.3376380478889293,2,0,124.0,0,0,0.8452490573530633,-0.5343725582809786
A1,2024-08-06,115.23658595905576,,0,0,0,115.23658595905576,1,111.46048549735592,110.25212086938976,0.09309180714159433,110.62588123156742,-0.0002117738180714923,106.3237153723065,0.44791997317347476,2,0,125.0,0,0,0.8359254794186372,-0.548842958284719
A1,2024-08-07,109.70430393558333,,0,0,0,109.70430393558333,0,109.70430393558333,110.15783076007892,-0.09429010931084747,110.51160405607084,-0.11427717549657833,106.74633356070544,0.42261818839895443,2,0,126.0,0,0,0.8263541987239096,-0.5631507242749186
A1,2024-08-08,,,0,0,1,112.17331007563266,0,112.17331007563266,110.26612581164045,0.10829505156152257,110.5587050261477,0.0471009700768775,107.24367511985946,0.4973415591540061,2,0,127.0,0,0,0.8165380514459161,-0.5772916165517272
A1,2024-08-09,114.642316215682,,0,0,0,114.642316215682,1,111.37292039979832,110.45398602912971,0.18786021748925918,110.52960070826713,-0.02910431788057887,107.58229866359774,0.3386235437382931,2,0,128.0,0,0,0.8064799463209448,-0.5912614448635781
A1,2024-08-10,108.32811050562626,,0,0,0,108.32811050562626,0,108.32811050562626,110.09377527931133,-0.3602107498183906,110.54405784250336,0.014457134236233552,107.83920964444492,0.2569109808471817,2,0,129.0,0,0,0.7961828637826158,-0.6050560696488488
A1,2024-08-11,109.51366568324076,,0,0,0,109.51366568324076,0,109.51366568324076,110.4125593034026,0.31878402409128626,110.1881790890096,-0.35587875349376646,108.28903547245912,0.4498258280141835,2,0,130.0,0,0,0.7856498550787147,-0.6186714032625031
A1,2024-08-12,110.0121504237675,,0,0,0,110.0121504237675,0,110.0121504237675,110.3664209315721,-0.0461383718305005,110.2195358864883,0.03135679747869915,108.68604499546619,0.3970095230070991,2,0,131.0,0,0,0.7748840413670407,-0.6321034111873487
A1,2024-08-13,111.0017312855655,,0,0,0,111.0017312855655,0,111.0017312855655,110.30088461560204,-0.06553631597006009,110.31199208282051,0.09245619633220485,109.01389894549636,0.32785395003015244,2,0,132.0,0,0,0.7638886127905428,-0.6453481132295501
A1,2024-08-14,108.51029905716125,,0,0,0,108.51029905716125,0,108.51029905716125,110.13031249011318,-0.17057212548886827,110.15875583014027,-0.15323625268023403,109.44202300992134,0.42812406442497347,2,0,133.0,0,0,0.7526668275320085,-0.6584015846980488
A1,2024-08-15,109.11484376702751,,0,0,0,109.11484376702751,0,109.11484376702751,109.69338873174102,-0.43692375837216396,110.07545643455815,-0.08329939558211663,109.56063721469596,0.1186142047746254,2,0,134.0,0,0,0.7412220108485958,-0.6712599575675313
A1,2024-08-16,107.80956668573025,,0,0,0,107.80956668573025,0,107.80956668573025,109.18433820115986,-0.5090505305811531,109.83507789929337,-0.24037853526478348,109.86206213161724,0.30142491692128126,2,0,135.0,0,0,0.7295575540864875,-0.6839194216246106
A1,2024-08-17,109.6984085345535,,0,0,0,109.6984085345535,0,109.6984085345535,109.38009506243519,0.19575686127531963,109.8111118764387,-0.02396602285466732,110.1995459735227,0.3374838419054697,2,0,136.0,0,0,0.717676913675962,-0.6963762255968722
A1,2024-08-18,109.25814738142824,,0,0,0,109.25814738142824,0,109.25814738142824,109.34359244789053,-0.036502614544644985,109.70501598491025,-0.10609589152844971,110.32966858263146,0.13012260910874338,2,0,137.0,0,0,0.705583610107178,-0.7086266782644596
A1,2024-08-19,108.82793397489274,,0,0,0,108.82793397489274,0,108.82793397489274,109.17441866947986,-0.16917377841067857,109.80806641559633,0.10305043068606588,110.2527648838298,-0.07690369880165851,2,0,138.0,0,0,0.6932812268869777,-0.7206671495538609
A1,2024-08-20,100.12569371517426,,0,0,0,100.12569371517426,1,107.57455580224119,108.68482217186211,-0.48959649761775786,109.62402886730699,-0.1840375482893203,110.12506093634624,-0.1277039474835604,2,0,139.0,0,0,0.6807734094770161,-0.7324940716135789
A1,2024-08-21,107.260248136191,,0,0,0,107.260248136191,0,107.260248136191,108.50624346886634,-0.1785787029957504,109.34401304322932,-0.28001582407766157,109.98494713739838,-0.14011379894786652,2,0,140.0,0,0,0.6680638642135335,-0.7441039398713607
A1,2024-08-22,109.84099280857025,,0,0,0,109.84099280857025,0,109.84099280857025,108.60997904622958,0.10373557736324861,109.35312563476178,0.009112591532461542,109.93236484541632,-0.052582291982058396,2,0,141.0,0,0,0.6551563572090853,-0.7554933140726803
A1,2024-08-23,108.01046606487824,,0,0,0,108.01046606487824,0,108.01046606487824,108.63867895753644,0.028699911306856864,109.0756027007115,-0.27752293405029416,109.81715386342961,-0.11521098198670833,2,0,142.0,0,0,0.6420547132365637,-0.766658819300159
A1,2024-08-24,107.64813033474499,,0,0,0,107.64813033474499,0,107.64813033474499,108.34578207184953,-0.29289688568692895,108.82728336304127,-0.2483193376702218,109.6784420356542,-0.13871182777540034,2,0,143.0,0,0,0.6287628145958344,-0.7775971469736269
A1,2024-08-25,106.6149560952445,,0,0,0,106.6149560952445,0,106.6149560952445,107.96818331668042,-0.3775987551691072,108.71307306901582,-0.11421029402545078,109.6285654557596,-0.049876579894608614,2,0,144.0,0,0,0.6152845999633276,-0.7883050558305255
A1,2024-08-26,108.2230356313795,,0,0,0,108.2230356313795,0,108.2230356313795,107.8817692676071,-0.08641404907332019,108.6270310655584,-0.08604200345741712,109.407605077284,-0.22096037847559177,2,0,145.0,0,0,0.6016240632249226,-0.7987793728863649
A1,2024-08-27,107.7599135582448,,0,0,0,107.7599135582448,0,107.7599135582448,107.90824894703618,0.026479679429087355,108.47688194119023,-0.15014912436817932,109.34820891383926,-0.05939616344474009,2,0,146.0,0,0,0.5877852522924732,-0.8090169943749473
A1,2024-08-28,107.57923303238839,,0,0,0,107.57923303238839,0,107.57923303238839,107.95381821792152,0.045569270885341746,108.24871539097843,-0.22816655021180737,109.28035373689947,-0.06785517693980125,2,0,147.0,0,0,0.5737722679043246,-0.8190148866680801
A1,2024-08-29,107.9845458759579,,0,0,0,107.9845458759579,0,107.9845458759579,107.68861151326261,-0.2652067046589061,108.21366517889821,-0.035050212080222805,109.18621050451924,-0.09414323238022841,2,0,148.0,0,0,0.5595892624101765,-0.8287700871745038
A1,2024-08-30,107.9207779856779,,0,0,0,107.9207779856779,0,107.9207779856779,107.6757989305197,-0.012812582742906134,108.13406079347489,-0.07960438542330715,109.10475861401652,-0.0814518905027119,2,0,149.0,0,0,0.545240438540651,-0.8382797052177744
A1,2024-08-31,107.74169397798558,,0,0,0,107.74169397798558,0,107.74169397798558,107.68916516526836,0.013366234748655106,108.12953594629191,-0.004524847182977965,108.98230692279263,-0.12245169122388072,2,0,150.0,0,0,0.5307300481619334,-0.8475409228928311
A1,2024-09-01,107.07999820785494,,0,0,0,107.07999820785494,0,107.07999820785494,107.75559975278415,0.06643458751577823,107.95497525784533,-0.1745606884465701,108.88304356714202,-0.09926335565061871,2,0,151.0,0,0,0.5160623910158528,-0.8565509959010036
A1,2024-09-02,106.46656413028758,,0,0,0,106.46656413028758,0,106.46656413028758,107.50467525262816,-0.250924500155989,107.7688697077693,-0.18610555007604432,108.73694284633979,-0.146100720802247,2,0,152.0,0,0,0.5012418134457758,-0.865307254363206
A1,2024-09-03,105.75104475210489,,0,0,0,105.75104475210489,0,105.75104475210489,107.21769399460818,-0.2869812580199879,107.56374375958345,-0.20512594818585703,108.68590508758987,-0.051037758749895565,2,0,153.0,0,0,0.48627270710868997,-0.8738071036110808
A1,2024-09-04,104.7225787513616,,0,0,0,104.7225787513616,0,104.7225787513616,106.80960052589005,-0.40809346871811314,107.37361195619148,-0.19013180339197314,108.49882041174922,-0.18708467584064672,2,0,154.0,0,0,0.4711595076738638,-0.8820480249558537
A1,2024-09-05,102.86160503663314,,0,0,0,102.86160503663314,0,102.86160503663314,106.07775183455794,-0.73184869133211,107.08036908288763,-0.29324287330385723,108.21219106305847,-0.2866293486907594,2,0,155.0,0,0,0.4559066935084588,-0.8900275764346767
A1,2024-09-06,103.6094014467018,,0,0,0,103.6094014467018,0,103.6094014467018,105.4618409004185,-0.6159109341394436,106.66492965876304,-0.4154394241245635,108.00902764676243,-0.203163416296051,2,0,156.0,0,0,0.440518784350495,-0.8977433935342337
A1,2024-09-07,102.20616274133953,,0,0,0,102.20616274133953,0,102.20616274133953,104.67105072375477,-0.7907901766637215,106.27797610386047,-0.3869535549025812,107.67678940228599,-0.3322382444764377,2,0,157.0,0,0,0.42500033996955416,-0.9051931898913974
A1,2024-09-08,103.16921157536301,,0,0,0,103.16921157536301,0,103.16921157536301,104.11236691911309,-0.5586838046417049,105.97938151990166,-0.2985945839587989,107.40333244147148,-0.2734569608145103,2,0,158.0,0,0,0.4093559588156213,-0.9123747579707273
A1,2024-09-09,102.888617635387,,0,0,0,102.888617635387,0,102.888617635387,103.60123170555585,-0.5111352135572247,105.73095895591116,-0.24842256399049917,107.2220160124635,-0.18131642900797498,2,0,159.0,0,0,0.39359027665646673,-0.9192859697186104
A1,2024-09-10,102.77885137274528,,0,0,0,102.77885137274528,0,102.77885137274528,103.17663265136161,-0.4245990541942299,105.36801333866889,-0.3629456172422815,106.99752220211366,-0.22449381034984933,2,0,160.0,0,0,0.3777079652039649,-0.9259247771938498
A1,2024-09-11,102.21785185069946,,0,0,0,102.21785185069946,0,102.21785185069946,102.8188145226956,-0.35781812866601925,104.99854255816585,-0.3694707805030229,106.73771224967805,-0.2598099524356011,2,0,161.0,0,0,0.36171373072976765,-0.9322892131745133
A1,2024-09-12,101.32345891447575,,0,0,0,101.32345891447575,0,101.32345891447575,102.59907936238741,-0.21973516030819798,104.58149095030502,-0.41705160786084244,106.41510317064171,-0.3226090790363249,2,0,162.0,0,0,0.3456123126707335,-0.9383773917408641
A1,2024-09-13,101.77328836215554,,0,0,0,101.77328836215554,0,101.77328836215554,102.33677749316652,-0.26230186922089366,104.16740711605152,-0.41408383425349105,106.19053614747486,-0.22456702316685692,2,0,163.0,0,0,0.3294084822245304,-0.9441875088341993
A1,2024-09-14,100.70576191947647,,0,0,0,100.70576191947647,0,100.70576191947647,102.12243451861465,-0.21434297455186474,103.68640604497143,-0.48100107108009527,105.91023341922318,-0.2803027282517012,2,0,164.0,0,0,0.3131070409358269,-0.9497178427914316
A1,2024-09-15,100.83715310931973,,0,0,0,100.83715310931973,0,100.83715310931973,101.78928330917988,-0.33315120943475407,103.22610332039373,-0.4603027245777232,105.67781963334282,-0.23241378588035058,2,0,165.0,0,0,0.29671281927349075,-0.9549667548552551
A1,2024-09-16,99.15053877316396,,0,0,0,99.15053877316396,0,99.15053877316396,101.25527204314803,-0.534011266031864,102.69747269141432,-0.5286306289793988,105.32622397462983,-0.3515956587129845,2,0,166.0,0,0,0.28023067519921585,-0.9599326896597447
A1,2024-09-17,99.59744086853935,,0,0,0,99.59744086853935,0,99.59744086853935,100.80078482826147,-0.4544872148865612,102.2395311406311,-0.45794155078321525,105.0042004242002,-0.32202355042962977,2,0,167.0,0,0,0.26366549272800704,-0.9646141756912435
A1,2024-09-18,98.81235798737632,,0,0,0,98.81235798737632,0,98.81235798737632,100.31428570492959,-0.4864991233318778,101.77695202298251,-0.4625791176485715,104.67034789128299,-0.3338525329172143,2,0,168.0,0,0,0.24702218048093552,-0.9690098257244062
A1,2024-09-19,98.28289872409526,,0,0,0,98.28289872409526,0,98.28289872409526,99.87991996344667,-0.43436574148292706,101.34764002116476,-0.4293120018177556,104.36062598867811,-0.3097219026048644,2,0,169.0,0,0,0.23030567023061221,-0.9731183372332619
A1,2024-09-20,98.04960613943429,,0,0,0,98.04960613943429,0,98.04960613943429,99.34796536020076,-0.531954603245893,101.02684009468484,-0.32079992647992317,104.05360458878621,-0.3070213998918902,2,0,170.0,0,0,0.21352091543979612,-0.9769384927771817
A1,2024-09-21,97.81663935713927,,0,0,0,97.81663935713927,0,97.81663935713927,98.93523356558116,-0.4127317946196009,100.64065595538068,-0.3861841393041686,103.65279280707186,-0.4008117817143661,2,0,171.0,0,0,0.19667288979357647,-0.980469160361632
A1,2024-09-22,97.54927941310082,,0,0,0,97.54927941310082,0,97.54927941310082,98.46553732326417,-0.4696962423169871,100.33019706683145,-0.3104588885492471,103.30408658534594,-0.34870622172591415,2,0,172.0,0,0,0.1797665857255624,-0.9837092937736097
A1,2024-09-23,95.1178194146475,,0,0,0,95.1178194146475,0,95.1178194146475,97.88943455776185,-0.5761027655023513,99.79343758945039,-0.5367594773810339,102.88640955467604,-0.4176770306699164,2,0,173.0,0,0,0.16280701293851715,-0.986657932891657
A1,2024-09-24,97.48014596990546,,0,0,0,97.48014596990546,0,97.48014596990546,97.58696385795699,-0.3024706998048409,99.43287281175164,-0.3605647776987695,102.5819158838314,-0.3044936708446343,2,0,174.0,0,0,0.1457991969198751,-0.9893142039703663
A1,2024-09-25,94.94280095718258,,0,0,0,94.94280095718258,0,94.94280095718258,97.03416999650074,-0.5527938614562474,98.91046945071412,-0.5224033610375131,102.13924139469151,-0.4426744891398973,2,0,175.0,0,0,0.12874817745258132,-0.99167731989929
A1,2024-09-26,95.00813361215948,,0,0,0,95.00813361215948,0,95.00813361215948,96.56634640908133,-0.4678235874193969,98.42982156814479,-0.48064788256933183,101.71418206315532,-0.42505933153617736,2,0,176.0,0,0,0.11165900712169512,-0.993746580436178
A1,2024-09-27,94.00735876639091,,0,0,0,94.00735876639091,0,94.00735876639091,95.98888249864659,-0.5774639104347686,97.94208155827246,-0.48774000987232285,101.26178625428875,-0.45239580886658265,2,0,177.0,0,0,0.09453674981719912,-0.9955213724144752
A1,2024-09-28,93.46145583162189,,0,0,0,93.46145583162189,0,93.46145583162189,95.36671342357265,-0.6221690750739108,97.38795938957023,-0.5541221687022433,100.77768325281087,-0.48410300147786717,2,0,178.0,0,0,0.07738647923346301,-0.9970011699250151
A1,2024-09-29,93.36811910320397,,0,0,0,93.36811910320397,0,93.36811910320397,94.76940480787312,-0.5973086156995505,96.89878320181873,-0.4891761877515004,100.29259462339509,-0.48508862941579783,2,0,179.0,0,0,0.06021327736579302,-0.9981855344718586
A1,2024-09-30,,,0,0,1,95.19075439471214,0,95.19075439471214,94.77982409073948,0.010419282866377801,96.52235662084487,-0.376426580973839,99.87422997061931,-0.4183646527757811,2,0,180.0,0,0,0.04302223300453059,-0.99907411510223
A1,2024-10-01,,中维护,1,0,1,97.01338968622034,0,97.01338968622034,94.71314462164162,-0.06667946909787556,96.37988001504864,-0.14247660579624152,99.53867635323148,-0.3355536173878202,3,0,181.0,1,0,0.02581844022713308,-0.9996666485105112
A1,2024-10-02,98.83602497772851,,0,0,0,98.83602497772851,0,98.83602497772851,95.26931948171962,0.5561748600779899,96.32911895566124,-0.050761059387389194,99.28432504814617,-0.25435130508530224,3,0,182.0,1,0,0.008606996888688698,-0.9999629591162655
A1,2024-10-03,99.77033089417064,,0,0,0,99.77033089417064,0,99.77033089417064,95.94963337914976,0.6803138974301655,96.39298381611421,0.06386486045295499,99.08496791954836,-0.19935712859780827,3,0,183.0,1,0,-0.008606996888688009,-0.9999629591162655
A1,2024-10-04,98.21267046475735,,0,0,0,98.21267046475735,0,98.21267046475735,96.55039219320211,0.6007588140523491,96.38830193215836,-0.004681883955860637,98.86797097666157,-0.21699694288680813,3,0,184.0,1,0,-0.02581844022713239,-0.9996666485105112
A1,2024-10-05,97.76641284812818,,0,0,0,97.76641284812818,0,97.76641284812818,97.16538605270303,0.614993859500899,96.3694223794046,-0.018879552753740352,98.69813123704473,-0.16983973961683177,3,0,185.0,1,0,-0.04302223300453034,-0.99907411510223
A1,2024-10-06,96.3394214204556,,0,0,0,96.3394214204556,0,96.3394214204556,97.58985781231038,0.4244717596073753,96.2709411836257,-0.0984811957789115,98.45579856950319,-0.24233266754154006,3,0,186.0,1,0,-0.060213277365792774,-0.9981855344718586
